id,split,time_seconds,status,base_width_raw_px,base_width_mm,perpendicular_height_raw_px,perpendicular_height_mm,upper_side_length_raw_px,upper_side_length_mm,lower_side_length_raw_px,lower_side_length_mm,triangle_area_raw_px2,triangle_area_mm2,triangle_perimeter_raw_px,triangle_perimeter_mm,apex_angle_deg,model,model_label,A_x_roi_px,A_y_roi_px,B_x_roi_px,B_y_roi_px,C_x_roi_px,C_y_roi_px,A_x_raw_px,A_y_raw_px,B_x_raw_px,B_y_raw_px,C_x_raw_px,C_y_raw_px,measurement_approved
V01_f0000038,train,1.2666666666666668,unvalidated_triangle,92.92656681642511,,357.31963753862817,,358.90983493573805,,362.18695901701903,,16602.243586277065,,814.0233607691821,,14.799299883261902,full,TopoFiberDINO Coordinate (ours),169.05439603328705,178.25739830732346,527.6540896892548,172.9033961892128,520.3038399219513,265.46864211559296,102.22539803103804,683.9675704272365,461.1035360100596,679.1976968116046,453.59593872839895,771.8204953190127,False
V01_f0000039,train,1.3,unvalidated_triangle,101.47873114646414,,401.02198097799055,,416.5083664650182,,401.1739312528301,,20347.60089574398,,919.1610288643125,,14.096114318021522,full,TopoFiberDINO Coordinate (ours),160.40018570423126,172.09312319755554,576.6021099090576,169.3202331662178,549.8583812713623,267.13646203279495,97.28612498259952,672.136857853268,513.7885685574669,669.9156348743006,486.89564840962066,767.7660499016163,False
V01_f0000040,train,1.3333333333333335,unvalidated_triangle,98.81448199471188,,372.96557000824055,,373.24103856594076,,389.7520091805652,,18427.19980111337,,861.8075297412178,,14.675514860331765,full,TopoFiberDINO Coordinate (ours),151.61125126481056,178.48476022481918,524.7947268486023,171.4516058564186,530.4505171775818,270.10640501976013,93.01907626006872,674.4269143833753,466.19705545296677,667.5662500360238,471.8071573565271,766.2213492884948,False
V01_f0000041,train,1.3666666666666667,unvalidated_triangle,90.68871794378332,,368.41461980741394,,412.40010737024693,,380.37472242190233,,16705.524771040364,,883.4635477359326,,12.297645680728575,full,TopoFiberDINO Coordinate (ours),161.69105970859528,185.52174791693687,573.7485910654068,185.17843633890152,533.0965491533279,266.16116613149643,109.15415886081763,677.4194355916302,521.5540072274828,676.9572385093834,480.8914926681208,758.0189648171593,False
V01_f0000042,train,1.4000000000000001,unvalidated_triangle,102.34263023759127,,328.13252275467886,,331.1377728603549,,359.49559536422174,,16790.97272260505,,792.9759984621679,,16.38559750650576,full,TopoFiberDINO Coordinate (ours),161.58509355783463,174.2682047188282,492.5878599882126,164.52272236347198,509.32376873493195,265.49032330513,111.13898546428153,661.6669690336078,442.1702061803536,653.2672353388299,458.49514983289,754.2994588058498,False
V01_f0000043,train,1.4333333333333333,unvalidated_triangle,118.92086465362618,,306.8402458256536,,307.4767575450412,,336.73025456044326,,18244.85367205897,,763.1278767591106,,20.63616997033478,full,TopoFiberDINO Coordinate (ours),167.00262862443924,167.19692945480347,474.93019807338715,159.18298065662384,485.68245327472687,277.8323292732239,123.634758274366,652.6559978522519,430.9941917506953,644.162760335146,441.9173033142777,762.5809079466317,False
V01_f0000044,train,1.4666666666666668,unvalidated_triangle,103.55190722269046,,322.24054402338896,,323.73483425419596,,330.2919297603191,,16684.311459049637,,757.5786712372055,,18.183973629069822,full,TopoFiberDINO Coordinate (ours),185.36454212665558,166.1466881632805,507.41388058662415,155.70073574781418,500.8536193370819,258.5586905479431,143.64279476637432,652.8182702522728,467.1987704489321,642.0584603236632,460.6921881169234,745.4057480278574,False
V01_f0000045,train,1.5,unvalidated_triangle,112.95793542239821,,366.04172192507156,,370.77670535608036,,369.98764154092527,,20673.658593557837,,853.7222823194039,,17.54189447537733,full,TopoFiberDINO Coordinate (ours),173.9118314385414,159.17139127850533,544.4484384059906,150.24695545434952,529.1495535373688,262.12327927351,134.78885155825367,640.92500235353,505.48423193902033,633.1596820724113,489.82902392419373,745.0275042417161,False
V01_f0000046,train,1.5333333333333334,unvalidated_triangle,127.67331376308013,,392.56537577167535,,394.33120629397393,,402.83890819952734,,25060.06119670928,,924.8434282565814,,18.391887114909906,full,TopoFiberDINO Coordinate (ours),162.96530079841614,149.87758174538612,556.8393104076385,135.71184128522873,549.3502032756805,263.09962570667267,127.93674224982715,631.1831059349008,522.0136458687285,617.0235052555115,514.5163499110535,744.4764989456125,False
V01_f0000047,train,1.5666666666666667,unvalidated_triangle,115.87588771383524,,310.0371381817717,,338.69209881133247,,399.67137001713,,17962.914305534898,,854.2393565422977,,15.390641250198044,full,TopoFiberDINO Coordinate (ours),176.37156727910042,159.00732949376106,515.225056886673,151.72871947288513,564.1733767986298,256.8490505218506,143.94155798363903,637.7117233402063,482.5653170106695,630.908222797913,531.3332014546957,736.0220411108421,False
V01_f0000048,train,1.6,unvalidated_triangle,105.76949807418362,,374.067699587989,,396.18459583463226,,374.8856544598759,,19782.47641559305,,876.8397483686919,,15.449429270279815,full,TopoFiberDINO Coordinate (ours),179.49935439229012,166.45963490009308,575.5470436811447,156.84222802519798,543.1382342576981,257.5185298919678,148.88668174431857,643.371379819938,544.9735612097456,634.5726360464689,512.3549472376897,735.1868137025365,False
V01_f0000049,train,1.6333333333333333,unvalidated_triangle,111.72653575223647,,403.8776183042862,,411.7138194301892,,405.1261806111957,,22561.923580500974,,928.5665357936214,,15.695990238368505,full,TopoFiberDINO Coordinate (ours),168.87565463781357,150.03814548254013,580.7689297199249,142.42299646139145,561.092141866684,252.47206538915634,140.08222330090376,625.8381278813812,551.7265605184482,618.2744815039413,532.0491797670823,728.2545682376839,False
V01_f0000050,train,1.6666666666666667,unvalidated_triangle,135.10369348336627,,387.8644091786239,,411.9173987480482,,387.88106316419913,,26200.95712538788,,934.9021553956136,,19.145806788892955,full,TopoFiberDINO Coordinate (ours),175.26698940992355,135.4634128510952,585.5391796827316,125.33007189631462,543.3592072725296,253.1556934118271,145.2314863069333,612.9455071330065,557.0234587254578,602.7811162009491,514.685234441607,731.0795291191833,False
V01_f0000051,train,1.7000000000000002,unvalidated_triangle,114.49530128197331,,377.1397860045772,,378.26036951770715,,386.6881403597381,,21590.366712006504,,879.4438111594186,,17.170426043821557,full,TopoFiberDINO Coordinate (ours),165.61425477266312,143.2085931301117,543.599560379982,151.04130282998085,532.4355281591415,264.9320438504219,135.79879538448762,619.8749541441647,513.9811702843633,627.5559998257258,502.8583209862063,741.5097458770967,False
V01_f0000052,train,1.7333333333333334,unvalidated_triangle,125.68710175645668,,351.04746703019055,,353.68232887709297,,389.513150756584,,22061.069354984968,,868.8825813901337,,18.679468628499166,full,TopoFiberDINO Coordinate (ours),154.14673429727554,139.69151303172112,507.9777513742447,141.76279306411743,522.5668653249741,266.65567606687546,124.49844392919698,617.7396902679689,478.1773210904291,619.3022554327722,492.93928169687,744.1194500294774,False
V01_f0000053,train,1.7666666666666668,unvalidated_triangle,95.57877835949685,,375.4499852447655,,375.49293024793667,,386.0630647793387,,17942.525462392903,,857.1347733867722,,14.33226477752065,full,TopoFiberDINO Coordinate (ours),160.78002053499222,160.6050655245781,536.401504278183,154.8302136361599,536.4252798557281,250.45301020145416,130.29046310418212,639.547282954159,505.73479874300324,633.5064632327936,505.82694855483714,729.085197170349,False
V01_f0000054,train,1.8,unvalidated_triangle,91.71842929492502,,393.3160216754404,,397.2699392258784,,394.94271358645597,,18037.16386230004,,883.9310821072594,,13.292414405264934,full,TopoFiberDINO Coordinate (ours),168.80914795398712,166.2304289638996,565.9621893167496,156.5937101840973,555.2606819868088,247.68568575382233,136.80914795398712,647.2304289638996,533.9621893167496,637.5937101840973,523.2606819868088,728.6856857538223,False
V01_f0000055,train,1.8333333333333335,unvalidated_triangle,90.14316466549701,,385.69608089670726,,389.61065347364337,,412.13391835946385,,17383.93266555437,,891.8877364986042,,12.505034431812222,full,TopoFiberDINO Coordinate (ours),164.2858443260193,152.85629779100418,553.7520316839218,155.49487620592117,565.8891643285751,244.78556960821152,131.73325400675566,637.1490339492789,521.3367527323195,639.510194883865,533.5419179890043,728.8232626677449,False
V01_f0000056,train,1.8666666666666667,unvalidated_triangle,97.34570379113052,,316.0650055277497,,321.7260876212042,,353.1041081476708,,15383.785203423176,,772.1758995600055,,15.71393677211831,full,TopoFiberDINO Coordinate (ours),194.0800894498825,155.45359253883362,516.0239362716675,148.46954494714737,536.293315410614,243.77240985631943,160.265494457825,644.5040858808995,481.89903456356984,636.7877826796883,502.3685403225683,731.9570286605873,False
V01_f0000057,train,1.9000000000000001,unvalidated_triangle,74.07390320245243,,340.2865786594364,,340.2937756109764,,347.7914909313488,,12603.177544356402,,762.1591697447776,,12.296995507235215,full,TopoFiberDINO Coordinate (ours),207.66191309690475,163.70145231485367,548.6093642711639,169.38594728708267,546.8893311023712,243.5925230383873,172.66033790718797,656.241916047402,512.9110852830273,661.65325874181,511.25149596802953,735.7085684700924,False
V01_f0000058,train,1.9333333333333333,unvalidated_triangle,88.42628894087683,,352.7055605439825,,374.77130567294046,,354.7758686091065,,15594.22190385806,,817.9734632229238,,13.566303656471986,full,TopoFiberDINO Coordinate (ours),197.30997169017792,160.04830598831177,572.5947263240814,162.81594336032867,542.0452070236206,245.92912942171097,162.5200391947031,657.0444092486836,537.2844395032757,659.3194514804878,506.8858101042376,742.356382460115,False
V01_f0000059,train,1.9666666666666668,unvalidated_triangle,87.88838033627871,,323.9424595897295,,326.9346162464672,,326.8844509671754,,14235.389047745872,,741.7074475499213,,15.450520317509842,full,TopoFiberDINO Coordinate (ours),189.94913280010223,162.38933801651,517.8021596670151,166.09836369752884,504.9173949956894,253.29241901636124,153.9498759498978,662.7623791490537,480.8641796221335,666.4067384510465,468.0307032922935,753.3530971064026,False
V01_f0000060,train,2.0,unvalidated_triangle,85.00126384575816,,337.50209621151134,,349.29590349712385,,337.5391092441633,,14344.052364285566,,771.8362765870452,,14.082786383152001,full,TopoFiberDINO Coordinate (ours),198.70196682214737,182.30382353067398,548.6601620912552,174.55685511231422,528.5387309789658,257.3295682668686,162.72384836815152,686.2831147384425,511.93031619753043,678.3792532770412,491.8929105808299,760.9850474535275,False
V01_f0000061,train,2.033333333333333,unvalidated_triangle,104.06633888811554,,347.9469438556897,,378.6159026403288,,350.8715842074954,,18104.782287185157,,833.5538257359397,,15.817186924829837,full,TopoFiberDINO Coordinate (ours),180.43861457705498,186.22228503227234,561.8402733802795,182.5365163385868,521.4397730827332,279.2762741446495,148.9337468866297,690.1744197696247,527.5093606173118,684.6511579988698,487.8792539693314,780.876193912845,False
V01_f0000062,train,2.066666666666667,unvalidated_triangle,96.39885192669807,,350.849413360549,,351.27416433448286,,368.80313544352407,,16910.740323556223,,816.476151704705,,15.133377277917731,full,TopoFiberDINO Coordinate (ours),168.7035439312458,175.86974054574966,521.7784252166748,171.79331928491592,527.6591844558716,268.5141786932945,133.44483949774767,679.8340161397538,484.7017138550878,676.348797982881,490.3959003660445,772.5793279240795,False
V01_f0000063,train,2.1,unvalidated_triangle,103.56334100418734,,358.66732188659194,,358.9814255375461,,377.76024297650514,,18572.393081799873,,840.3050095182386,,15.897133483075132,full,TopoFiberDINO Coordinate (ours),173.18799996376038,176.3610653579235,533.9393833875656,172.0687374472618,539.529341340065,275.99984407424927,140.3617646899112,680.2168602003289,499.3142666265524,675.6599715255447,504.95877664770256,779.0693768355586,False
V01_f0000064,train,2.1333333333333333,unvalidated_triangle,100.74386295883649,,347.4240810561978,,347.8151749605916,,366.6703629789814,,17500.422005262644,,815.2294008984096,,15.92889958428387,full,TopoFiberDINO Coordinate (ours),162.6352523267269,178.38726192712784,511.7644616365433,165.83255678415298,520.1910058259964,266.67091995477676,131.80911760414412,682.0806680661383,479.35942032933434,668.5092639937669,488.0584365741758,768.8768535844351,False
V01_f0000065,train,2.166666666666667,unvalidated_triangle,108.55289449988646,,327.908975185243,,329.07691154276597,,337.7297820654059,,17797.734194424786,,775.3595881080582,,18.67977507211546,full,TopoFiberDINO Coordinate (ours),178.42686855793,177.7544505894184,508.551362156868,162.41519898176193,504.42669904232025,271.3530957698822,148.0864518018269,681.6122644484595,476.7528627746323,665.1804657404548,473.0278071109166,773.6694276886903,False
V01_f0000066,train,2.2,unvalidated_triangle,112.77901374281316,,347.6111087567676,,348.2393333923757,,372.4321931151948,,19601.619005817007,,833.4505402503837,,17.5940733667072,full,TopoFiberDINO Coordinate (ours),155.9240835905075,164.50529918074608,505.26658630371094,154.77927401661873,515.2033791542053,267.52234250307083,125.4874402537898,668.3282847617754,473.5622713817866,657.6257029806029,483.7901075906633,769.9399821586577,False
V01_f0000067,train,2.2333333333333334,unvalidated_triangle,105.70749753964456,,336.1096049436224,,336.13959998242535,,353.71351991692865,,17764.652618814434,,795.5606174389985,,17.386979453325818,full,TopoFiberDINO Coordinate (ours),176.20847231149673,164.388008415699,513.740931391716,159.03407335281372,516.8424454927444,265.1476263999939,148.75609740419682,667.9609580388096,484.8090009456211,660.3270404519394,488.6212328843931,765.9657735176997,False
V01_f0000068,train,2.2666666666666666,unvalidated_triangle,91.96307009355726,,358.14289166681027,,358.16288040409853,,370.7206723341362,,16467.959924932078,,820.846622831792,,14.362258862259463,full,TopoFiberDINO Coordinate (ours),181.76832368969917,170.61542719602585,541.5574580430984,159.09726172685623,545.4907177686691,251.44149363040924,149.720066494197,668.5946866960447,507.735565993856,658.3208842173996,511.3445255925373,750.2131127878702,False
V01_f0000069,train,2.3000000000000003,unvalidated_triangle,96.36742681874993,,387.67070153696426,,405.5445327268945,,388.3349128035719,,18679.413980068424,,890.2468723492163,,13.722422242732819,full,TopoFiberDINO Coordinate (ours),178.45098128914833,166.57955199480057,589.1051666736603,167.0490950345993,560.3479063510895,260.29716432094574,149.08940213098072,659.8550317598393,554.631440529536,661.2773946600398,526.0144107678082,753.2977541425125,False
V01_f0000070,train,2.3333333333333335,unvalidated_triangle,118.16661264332338,,346.83753894991526,,351.3603947202103,,352.33051485795727,,20492.30855762911,,821.8575222214909,,19.333639895613715,full,TopoFiberDINO Coordinate (ours),186.53193047642708,155.440304428339,541.1234538555145,140.93716442584991,526.8654997348785,259.4354599714279,159.32837254649635,651.2540128604364,510.3593280384567,636.0423310223432,496.52811302280537,753.3966911236537,False
V01_f0000071,train,2.3666666666666667,unvalidated_triangle,124.68187217123176,,372.0787386845317,,402.32468339292126,,373.1581649649417,,23195.736867148964,,900.1647205290947,,17.999407519648116,full,TopoFiberDINO Coordinate (ours),177.6259412765503,159.10834819078445,584.2712321281433,160.05371510982513,536.0619530677795,276.48912370204926,152.842142115902,653.3581684128803,555.1662690805808,652.6890426225241,507.9291233368287,768.0763092948346,False
V01_f0000072,train,2.4,unvalidated_triangle,126.62611508260647,,392.8086688829316,,414.3538832849701,,392.8437096798901,,24869.91785570778,,933.8237080474667,,17.79256201553323,full,TopoFiberDINO Coordinate (ours),169.47678714990616,145.88814228773117,587.4256418943405,134.54094529151917,550.0631209611893,256.72799348831177,145.03856658201755,641.3094024415283,559.198930825193,628.6471244752662,522.5858706455931,749.8645194530436,False
V01_f0000073,val,2.4333333333333336,unvalidated_triangle,119.21605688433628,,406.29648419837696,,434.1358900112627,,407.69543753832727,,24218.532386049774,,961.0473844339263,,15.882360746909129,full,TopoFiberDINO Coordinate (ours),157.89720678329468,142.0988291501999,596.3681560754776,135.20430028438568,555.716613650322,248.55666607618332,132.51279094753974,636.2944125078262,566.5837033445754,628.7834866876484,526.5162895614649,741.06469870365,False
V01_f0000074,val,2.466666666666667,unvalidated_triangle,123.09171353338625,,412.83621523419527,,430.3272671338774,,412.8395170364876,,25408.358570907476,,966.2584977037512,,16.621012957233983,full,TopoFiberDINO Coordinate (ours),151.83035120368004,141.05696976184845,586.3268206119537,135.3849247097969,552.8096497058868,255.07541745901108,128.46879677361423,635.1155576127253,558.7320381136901,627.692620832506,526.0370563193445,746.3627860217929,False
V01_f0000075,val,2.5,unvalidated_triangle,106.79176769104117,,299.01950948625495,,319.5627310970936,,370.9470742684103,,15966.410996072611,,797.3015730565451,,15.627519662694683,full,TopoFiberDINO Coordinate (ours),163.80014324188232,153.20706367492676,487.51522064208984,150.249894708395,526.601071357727,251.12633407115936,141.57707156278263,643.1626409181863,461.1216144620515,639.7532114159596,499.8572426905956,739.2722184061689,False
V01_f0000076,val,2.5333333333333337,unvalidated_triangle,118.39077823659588,,291.3288138470305,,319.8597029910297,,384.1797795249518,,17245.322497047157,,822.4302607525774,,16.30063197669329,full,TopoFiberDINO Coordinate (ours),171.6939097046852,138.36347311735153,495.31001377105713,136.96123659610748,545.2336318492889,245.84385752677917,151.36799787447055,628.6730992559914,471.2170147419747,626.0585234967558,520.9736961248977,733.4859363354959,False
V01_f0000077,val,2.566666666666667,unvalidated_triangle,107.70419011450798,,372.14947724752096,,378.24217951106823,,374.3024213568902,,20041.02902424088,,860.2487909824665,,16.445993285438355,full,TopoFiberDINO Coordinate (ours),175.0768097639084,134.3618743121624,558.5280257463455,141.90727472305298,536.8953469991684,248.95186722278595,155.419273483698,620.9034501381338,533.5831267280245,628.6006223907641,512.177068754022,734.1561681959738,False
V01_f0000078,val,2.6,unvalidated_triangle,106.13930870204493,,388.0097422871728,,391.9770736343413,,391.2837332391514,,20591.542908009564,,889.4001155755376,,15.57584159167539,full,TopoFiberDINO Coordinate (ours),164.8136521577835,132.90565833449364,561.4541200399399,141.6373774409294,543.8715809583664,247.61684238910675,148.16404066610448,620.0276444133397,540.0656152509756,627.7206342638798,522.9436020353812,732.4698085574894,False
V01_f0000079,val,2.6333333333333333,unvalidated_triangle,91.99655792692327,,379.02654413280686,,392.2627814363122,,379.13440213604514,,17434.568711577653,,863.3937414992806,,13.559862068841747,full,TopoFiberDINO Coordinate (ours),157.86876100301743,152.20116823911667,555.9151097536087,158.0282226204872,530.5486663579941,247.87914007902145,141.86482146970954,635.7510909306401,534.0754572907514,642.1469371612936,508.9326526083481,730.6410389031853,False
V01_f0000080,val,2.666666666666667,unvalidated_triangle,102.61698175533603,,386.94193542557,,387.1637442591326,,403.8753605769362,,19853.406763970066,,893.6560865914049,,14.710503041576162,full,TopoFiberDINO Coordinate (ours),159.34721732139587,154.7207459807396,550.5939257144928,145.4888954758644,556.549108505249,249.04583394527435,149.75082437257177,639.7397297056723,536.7295486787243,627.7717807112199,543.3712272758466,730.1736022281611,False
V01_f0000081,val,2.7,unvalidated_triangle,86.19555532607325,,358.91834542586787,,360.57619882983613,,362.61683207998846,,15468.58305034903,,809.3885862358977,,13.686623465668053,full,TopoFiberDINO Coordinate (ours),162.53381901979446,159.9675491452217,528.4844866991043,159.58819538354874,520.19560110569,246.67498469352722,154.56402833800138,636.6029902203005,515.1389453349433,635.6415354777453,507.1116591729991,721.4624911636639,False
V01_f0000082,val,2.7333333333333334,unvalidated_triangle,112.04477518656843,,223.78833021528868,,298.4568545935926,,381.9450045335777,,12537.15657417478,,792.4466343137387,,12.706771143974747,full,TopoFiberDINO Coordinate (ours),172.04991900920868,162.86950930953026,473.54462134838104,162.1624454855919,548.6319910287857,246.85513973236084,167.77077240912817,640.0938096711195,466.21142257757685,636.9837645051281,541.2166153789342,720.2198906730359,False
V01_f0000083,val,2.7666666666666666,unvalidated_triangle,107.9278393592853,,347.18492770127426,,347.6994047282844,,369.6276966709095,,18735.459552454104,,825.2549407584792,,16.951291658849097,full,TopoFiberDINO Coordinate (ours),169.08620086312294,172.96117544174194,520.9986262321472,157.3212370276451,531.7863450050354,266.131192445755,163.4138117708518,643.604134477305,510.70864823560083,626.8359320296207,521.7681247306098,734.1956381041999,False
V01_f0000084,val,2.8000000000000003,unvalidated_triangle,98.0706405385115,,365.9093029363824,,379.1206499420035,,365.911080321696,,17942.479858985633,,843.102370802211,,14.991632652621972,full,TopoFiberDINO Coordinate (ours),159.18026381731033,176.31328850984573,542.4480931758881,174.24365133047104,517.0202128887177,270.0722962617874,150.62762346869985,643.2000325967865,529.7416375763167,640.9569276824204,504.6382508280994,735.7602530956324,False
V01_f0000085,val,2.8333333333333335,unvalidated_triangle,100.76578899908583,,366.9687661305184,,367.92662578705506,,388.42078296022737,,18488.948628581347,,857.1131977463683,,14.995840034304894,full,TopoFiberDINO Coordinate (ours),156.56649869680405,178.89871448278427,528.5694494247437,167.87989810109138,538.9262108802795,269.27923411130905,147.70383644349053,641.4736646338904,515.4724223310465,630.6908450900482,525.6810922379191,730.9381756846371,False
V01_f0000086,val,2.8666666666666667,unvalidated_triangle,113.22259061874522,,345.86617852793773,,346.7051672039455,,372.1321391260177,,19579.93237016927,,832.0598969487085,,17.66899339379378,full,TopoFiberDINO Coordinate (ours),163.1654452085495,168.31420361995697,513.8110593557358,163.26933726668358,523.4159930944443,277.3871049284935,155.48966198588647,628.8034605911315,502.1489106318852,623.1609173606867,511.85804311932264,735.9664481327253,False
V01_f0000087,val,2.9000000000000004,unvalidated_triangle,101.97959371168638,,334.00546968353615,,392.8058273654665,,350.04575918142064,,17030.871047904,,844.8311802585735,,14.342737075908422,full,TopoFiberDINO Coordinate (ours),180.46862125396729,168.07495057582855,577.7129188776016,174.09686744213104,522.1065381765366,260.96782833337784,173.05240901195162,624.5061389422341,565.8245043870119,629.653867271626,511.0221595174993,715.657009832835,False
V01_f0000088,val,2.9333333333333336,unvalidated_triangle,101.2239798996107,,371.28573130729535,,400.653706964778,,374.55011366058955,,18791.50970143096,,876.4278005249782,,14.503853510236224,full,TopoFiberDINO Coordinate (ours),156.72461128234863,173.59138280153275,561.5477738380432,163.71053829789162,525.4250793457031,259.42911207675934,150.71347711548609,628.5152606698095,551.192981738806,616.7017395487187,515.9351910607515,711.5868400820442,False
V01_f0000089,val,2.966666666666667,unvalidated_triangle,98.80686801118915,,344.81469704977366,,347.18189413128573,,371.8819104150863,,17035.03012985758,,817.8706725575612,,15.300568210205903,full,TopoFiberDINO Coordinate (ours),157.9385767877102,181.45639076828957,509.00424695014954,163.4763479232788,525.7338621616364,262.11076229810715,150.5293099826643,634.0549412216657,497.1689417163399,614.6582063384675,514.1521495545111,711.9945706516369,False
V01_f0000090,val,3.0,unvalidated_triangle,115.77461939281574,,318.13355914986585,,324.1491051744836,,364.51222421678824,,18415.895863328777,,804.4359487840877,,18.162970571862928,full,TopoFiberDINO Coordinate (ours),170.1457000374794,170.1364740729332,498.68284916877747,158.09496492147446,525.4051997661591,272.4344953894615,161.04385871313193,620.552336349116,484.946623311868,607.9174057709839,511.5595828259616,720.5917723387732,False
V01_f0000091,val,3.0333333333333337,unvalidated_triangle,100.64540641789465,,351.8074407410853,,352.1195552472193,,370.27193720244753,,17703.90142711296,,823.0368988675615,,15.757944797124054,full,TopoFiberDINO Coordinate (ours),173.98413217067719,161.42454743385315,531.8907377719879,165.3229370713234,535.0837578773499,267.5786688923836,164.1983958272586,609.729667412261,516.3070398715432,612.501666112619,519.7519674279675,713.0880981358008,False
V01_f0000092,test,3.066666666666667,unvalidated_triangle,100.45876041097526,,371.22217492952626,,371.9310873351036,,391.1985607385693,,18646.259765243212,,863.5884084846482,,14.851098383423652,full,TopoFiberDINO Coordinate (ours),165.46467092633247,160.9819382429123,542.3683251142502,161.79493814706802,548.4315968751907,263.4163051843643,149.69780275557028,607.6717766009504,521.6223835852809,609.8717540818561,527.2287520669524,710.1739533386892,False
V01_f0000093,test,3.1,unvalidated_triangle,108.82070626464025,,354.26874109332823,,357.0462916754239,,386.00251730852153,,19275.88730663048,,851.8695152485857,,16.243732116411007,full,TopoFiberDINO Coordinate (ours),167.89392557740211,151.9111879169941,529.3962001800537,154.79551255702972,542.2402067184448,264.22664523124695,153.51615557315662,601.5765404825122,510.5576295607435,603.4313320997053,523.5437232345726,711.4744137062091,False
V01_f0000094,test,3.1333333333333333,unvalidated_triangle,120.13464621824848,,372.0523188931708,,375.7979456275797,,410.3327142857584,,22348.18685245502,,906.2653061315866,,16.84931318264832,full,TopoFiberDINO Coordinate (ours),158.1330145597458,148.8729491829872,541.086741566658,143.1107148528099,560.1519576311111,264.0532851219177,145.28478380340022,595.070512138419,521.0219296779662,588.3108414404899,540.0779188147628,706.9245105516088,False
V01_f0000095,test,3.166666666666667,unvalidated_triangle,122.93704222575677,,386.3978979012189,,396.8017080250595,,387.77650854865846,,23751.307345112902,,907.5152587994747,,17.98201107388007,full,TopoFiberDINO Coordinate (ours),159.44696485996246,147.4846489727497,561.8343794345856,147.28086814284325,533.5354483127594,268.6941549181938,143.9381074356758,596.9289235128177,540.7374504054001,595.5589197173246,513.1842141303612,715.3684999769573,False
V01_f0000096,test,3.2,unvalidated_triangle,132.23917562593624,,401.14311559630823,,410.0636312265266,,403.907192324695,,26523.417457237723,,946.2099991771579,,18.679716955687105,full,TopoFiberDINO Coordinate (ours),154.8146731853485,149.0931361913681,572.4157601594925,136.17198541760445,548.5549701452255,268.77667754888535,140.93869828174843,596.9427261868558,550.7613152983429,582.8855487904314,527.7792770710139,713.1123720226088,False
V01_f0000097,test,3.2333333333333334,unvalidated_triangle,127.82479971532504,,373.0971682437957,,387.2751641833524,,373.86798939293226,,23845.535402559057,,888.9679532916098,,19.23123668030752,full,TopoFiberDINO Coordinate (ours),178.09607085585594,144.1122181713581,570.4164638519287,137.85071298480034,537.6908798217773,263.1542533636093,161.24540677941064,593.8110558420559,548.4713450581702,587.636469428631,516.1689333164356,711.312391167385,False
V01_f0000098,test,3.2666666666666666,unvalidated_triangle,111.41383165061427,,360.86363823030933,,371.4459243254273,,412.3116841077524,,20102.600319309928,,895.171440083794,,15.21959242551119,full,TopoFiberDINO Coordinate (ours),166.25517141819,139.28331434726715,542.761171579361,147.6379707455635,567.0909798145294,257.94609636068344,152.57435566903263,589.6375804204804,523.9511237845795,596.8049231653474,548.2622990279629,705.5339838683486,False
V01_f0000099,test,3.3000000000000003,unvalidated_triangle,100.22121007677536,,317.98435838239976,,326.32420002345356,,362.24983646104914,,15934.388591285557,,788.7952465612781,,15.640023868489417,full,TopoFiberDINO Coordinate (ours),176.60201805830002,162.383571267128,508.09463131427765,156.79210424423218,532.6377204656601,255.61297684907913,164.57587168555045,612.3246656917187,490.8312799563422,605.6245093498183,515.3448539250863,702.8015418242258,False
V01_f0000100,test,3.3333333333333335,unvalidated_triangle,65.66377163674349,,359.631418408067,,360.5327075019388,,371.0005285039652,,11807.377665872731,,797.1970076426475,,10.168789049806913,full,TopoFiberDINO Coordinate (ours),190.92250794172287,188.76636028289795,556.0644063949585,190.81773608922958,560.3911619186401,257.1811303496361,180.38263728186718,639.7014383185401,540.915311027112,639.8574536492362,545.5270838202216,705.3590754403577,False
V02_f0000003,train,0.1,unvalidated_triangle,136.3372656843367,,381.5393829007639,,420.12814729691763,,383.583478424158,,26009.01810778966,,940.0488914054123,,18.83138589635483,full,TopoFiberDINO Coordinate (ours),161.5379387140274,129.73561257123947,587.2152256965637,117.2165378332138,533.0738997459412,244.3673882484436,109.55966636549934,909.1788179869071,529.5435663262167,898.1704609375282,475.7305017541955,1023.4381906034278,False
V02_f0000004,train,0.13333333333333333,unvalidated_triangle,147.3636094394843,,336.6699781114335,,336.86045086668634,,372.19513606636315,,24806.451582206508,,856.4191963725337,,23.31008589048543,full,TopoFiberDINO Coordinate (ours),170.0040328502655,117.96122896671295,508.20642471313477,117.76265060901642,513.2678890228271,265.6267306804657,113.17738964381908,918.7544023119341,450.0336661418035,917.0773984298065,455.72171947105824,1064.3311910341276,False
V02_f0000005,train,0.16666666666666669,unvalidated_triangle,138.80629590716305,,370.6599343942653,,370.7988833395418,,392.3534105350118,,25724.966267230015,,901.9585897817167,,20.710494109857514,full,TopoFiberDINO Coordinate (ours),156.04690432548523,115.24990320205688,526.8122577667236,118.26160436868668,521.8859767913818,256.9724771976471,93.80328948489026,931.5818621113243,464.59901817823,933.1113942706388,460.2270589379729,1071.8488216500898,False
